,job_satisfaction,is_male,age,ten,fulltime,training,survey,talks,goals,trust_time,wages_above_avg,tarif,prp,prp_team
4354,5.0,0.0,42.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4355,1.0,1.0,52.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4356,6.0,0.0,57.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4357,6.0,0.0,42.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4358,5.0,0.0,37.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4359,4.0,0.0,57.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4360,4.0,1.0,32.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4361,5.0,1.0,32.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4362,5.0,0.0,52.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4363,6.0,0.0,47.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4364,6.0,0.0,47.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4365,,1.0,47.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4366,5.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4367,6.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4368,5.0,1.0,42.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4369,5.0,1.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4370,5.0,0.0,42.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4371,,1.0,42.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4372,,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4373,4.0,0.0,52.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4374,5.0,0.0,37.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4375,7.0,0.0,19.0,,,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4376,5.0,1.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4377,6.0,1.0,57.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4378,5.0,1.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4379,4.0,0.0,47.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4380,6.0,0.0,42.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4381,5.0,0.0,32.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4382,6.0,0.0,42.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4383,4.0,0.0,47.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4384,4.0,1.0,37.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4385,7.0,0.0,37.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4386,3.0,0.0,42.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4387,5.0,0.0,42.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4388,7.0,1.0,62.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4389,5.0,1.0,42.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4390,6.0,0.0,32.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4391,4.0,0.0,47.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4392,5.0,0.0,52.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4393,4.0,0.0,47.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4394,4.0,1.0,47.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4395,6.0,1.0,42.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4396,6.0,0.0,27.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4397,3.0,0.0,52.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4398,5.0,1.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4399,6.0,0.0,42.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4400,6.0,0.0,32.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4401,,1.0,52.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4402,7.0,0.0,47.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4403,5.0,0.0,47.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4404,7.0,0.0,37.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4405,3.0,0.0,37.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4406,5.0,0.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4407,5.0,0.0,37.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4408,5.0,0.0,,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4409,6.0,0.0,47.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4410,5.0,1.0,47.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4411,5.0,0.0,47.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4412,7.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4413,6.0,0.0,57.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4414,4.0,1.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4415,5.0,0.0,37.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4416,6.0,1.0,32.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4417,,1.0,47.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4418,5.0,0.0,42.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4419,4.0,1.0,37.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4420,5.0,0.0,47.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4421,5.0,0.0,47.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4422,7.0,0.0,52.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4423,,0.0,32.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4424,7.0,0.0,57.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4425,5.0,0.0,42.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4426,4.0,0.0,52.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4427,5.0,1.0,57.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4428,5.0,1.0,52.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4429,5.0,0.0,47.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4430,5.0,1.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4431,5.0,0.0,19.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4432,6.0,1.0,32.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4433,4.0,0.0,52.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4434,5.0,0.0,47.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4435,5.0,0.0,42.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4436,5.0,0.0,22.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4437,5.0,0.0,42.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4438,5.0,0.0,42.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4439,6.0,0.0,42.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4440,5.0,0.0,52.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4441,5.0,1.0,62.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4442,7.0,0.0,19.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4443,5.0,0.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4444,3.0,0.0,57.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4445,6.0,0.0,42.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4446,3.0,0.0,42.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4447,5.0,0.0,52.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4448,5.0,0.0,57.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4449,5.0,0.0,42.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4450,5.0,0.0,47.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4451,6.0,0.0,22.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4452,5.0,0.0,57.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4453,5.0,0.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4454,5.0,1.0,37.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4455,6.0,1.0,52.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4456,3.0,1.0,42.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4457,,0.0,42.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4458,4.0,0.0,47.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4459,3.0,1.0,32.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4460,5.0,1.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4461,6.0,0.0,27.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4462,6.0,0.0,47.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4463,5.0,0.0,52.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4464,5.0,0.0,42.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4465,5.0,0.0,37.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4466,,0.0,32.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4467,3.0,0.0,42.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4468,5.0,0.0,42.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4469,6.0,1.0,52.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4470,,1.0,37.0,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4471,3.0,1.0,57.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4472,3.0,0.0,37.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4473,6.0,0.0,22.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4474,5.0,0.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4475,5.0,0.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4476,2.0,1.0,52.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4477,6.0,0.0,37.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4478,5.0,0.0,52.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4479,5.0,0.0,52.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4480,3.0,0.0,52.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4481,4.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4482,5.0,0.0,42.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4483,5.0,1.0,37.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4484,5.0,1.0,37.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4485,4.0,0.0,47.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4486,,1.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4487,6.0,0.0,37.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4488,6.0,1.0,52.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4489,4.0,0.0,42.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4490,,0.0,52.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4491,5.0,0.0,27.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4492,4.0,0.0,57.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4493,5.0,0.0,47.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4494,5.0,1.0,32.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4495,4.0,0.0,37.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4496,5.0,0.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4497,4.0,0.0,32.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4498,3.0,1.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4499,5.0,0.0,62.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4500,4.0,0.0,37.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4501,5.0,1.0,57.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4502,5.0,1.0,57.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4503,6.0,0.0,37.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4504,4.0,0.0,37.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4505,5.0,0.0,37.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4506,,0.0,57.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4507,,0.0,37.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4508,,1.0,37.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4509,6.0,1.0,57.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4510,4.0,1.0,57.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4511,5.0,0.0,47.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4512,6.0,0.0,37.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4513,5.0,1.0,22.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4514,6.0,0.0,42.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4515,5.0,0.0,27.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4516,5.0,0.0,47.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4517,6.0,1.0,32.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4518,3.0,1.0,37.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4519,2.0,1.0,57.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4520,5.0,0.0,42.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4521,5.0,0.0,47.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4522,,0.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4523,,0.0,32.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4524,4.0,1.0,42.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4525,2.0,1.0,57.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4526,5.0,0.0,42.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4527,7.0,0.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4528,4.0,0.0,42.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4529,5.0,1.0,37.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4530,5.0,1.0,52.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4531,6.0,1.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4532,3.0,1.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4533,5.0,1.0,47.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4534,5.0,0.0,47.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4535,3.0,0.0,37.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4536,6.0,1.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4537,5.0,0.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4538,6.0,0.0,52.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4539,6.0,0.0,42.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4540,6.0,1.0,32.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4541,7.0,1.0,19.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4542,5.0,0.0,37.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4543,5.0,0.0,22.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4544,,0.0,32.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4545,5.0,0.0,32.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4546,,0.0,52.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4547,5.0,0.0,42.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4548,,0.0,57.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4549,5.0,1.0,47.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4550,5.0,1.0,32.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4551,5.0,0.0,47.0,8.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4552,3.0,0.0,52.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4553,6.0,,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4554,1.0,0.0,57.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4555,6.0,1.0,37.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4556,6.0,0.0,27.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4557,6.0,1.0,42.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4558,5.0,1.0,37.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4559,3.0,0.0,47.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4560,6.0,0.0,42.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4561,6.0,0.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4562,5.0,1.0,47.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4563,6.0,0.0,52.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4564,4.0,0.0,32.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4565,3.0,0.0,37.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4566,5.0,0.0,42.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4567,5.0,1.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4568,5.0,1.0,42.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4569,5.0,0.0,52.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4570,4.0,0.0,27.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4571,5.0,0.0,47.0,21.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4572,4.0,0.0,42.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4573,5.0,1.0,37.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4574,6.0,0.0,47.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4575,5.0,0.0,52.0,3.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4576,6.0,1.0,42.0,8.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4577,6.0,0.0,22.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4578,4.0,0.0,,,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4579,5.0,0.0,42.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4580,5.0,0.0,52.0,18.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4581,6.0,1.0,27.0,3.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4582,4.0,0.0,52.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4583,5.0,1.0,57.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4584,6.0,0.0,42.0,13.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4585,5.0,0.0,57.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4586,6.0,1.0,42.0,21.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4587,4.0,0.0,37.0,13.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4588,5.0,0.0,42.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4589,5.0,0.0,37.0,18.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
4590,6.0,0.0,42.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
